,ImageId,BuildingId,PolygonWKT_Pix,PolygonWKT_Geo,geometry,iou_score
35,AOI_2_Vegas_img5979,2,"POLYGON ((650.0 419.12 0,650.0 220.42 0,545.53 220.42 0,545.53 288.64 0,536.02 288.64 0,536.02 300.16 0,530.21 300.16 0,530.21 327.44 0,545.53 327.44 0,545.53 419.12 0,650.0 419.12 0))","POLYGON ((-115.160097599706134 36.171041089000028 0,-115.160379674999945 36.171041089000028 0,-115.160379674999945 36.171288599000036 0,-115.160421031999988 36.171288599000036 0,-115.160421031999988 36.171362277000071 0,-115.160405344999958 36.171362277000071 0,-115.160405344999958 36.171393360000025 0,-115.160379674999945 36.171393360000025 0,-115.160379674999945 36.171577553000077 0,-115.160097599706134 36.171577553000077 0,-115.160097599706134 36.171041089000028 0))","POLYGON Z ((650 419.12 0, 650 220.42 0, 545.53 220.42 0, 545.53 288.64 0, 536.02 288.64 0, 536.02 300.16 0, 530.21 300.16 0, 530.21 327.44 0, 545.53 327.44 0, 545.53 419.12 0, 650 419.12 0))",0.6544761822280079
36,AOI_2_Vegas_img5979,3,"POLYGON ((40.43 609.78 0,0.0 609.66 0,0 650 0,40.23 650.0 0,40.43 609.78 0))","POLYGON ((-115.161743448999971 36.17052628700003 0,-115.161743970522906 36.170417699813719 0,-115.161852599709633 36.170417699813719 0,-115.161852599709633 36.17052662851922 0,-115.161743448999971 36.17052628700003 0))","POLYGON Z ((40.43 609.78 0, 0 609.66 0, 0 650 0, 40.23 650 0, 40.43 609.78 0))",0.5652159129062819
37,AOI_2_Vegas_img5979,4,"POLYGON ((129.76 650.0 0,300.27 650.0 0,300.27 638.97 0,310.73 632.15 0,300.27 625.3 0,300.27 610.2 0,295.41 605.98 0,209.05 605.98 0,129.76 605.98 0,129.76 650.0 0))","POLYGON ((-115.161502248999966 36.170417699813719 0,-115.161502248999966 36.17053654800003 0,-115.161288153999976 36.17053654800003 0,-115.16105499 36.17053654800003 0,-115.161041863999969 36.170525166000061 0,-115.161041863999969 36.170484385000066 0,-115.161013632999982 36.170465896000053 0,-115.161041863999969 36.170447476000049 0,-115.161041863999969 36.170417699813719 0,-115.161502248999966 36.170417699813719 0))","POLYGON Z ((129.76 650 0, 300.27 650 0, 300.27 638.97 0, 310.73 632.15 0, 300.27 625.3 0, 300.27 610.2 0, 295.41 605.98 0, 209.05 605.98 0, 129.76 605.98 0, 129.76 650 0))",0.7856157030104057
38,AOI_2_Vegas_img5979,5,"POLYGON ((252.81 501.09 0,280.83 524.28 0,309.51 501.69 0,281.5 478.51 0,252.81 501.09 0))","POLYGON ((-115.161170003999985 36.170819754000036 0,-115.16109255799995 36.170880731000068 0,-115.161016917999973 36.170818127000075 0,-115.16109436499994 36.170757149000053 0,-115.161170003999985 36.170819754000036 0))","POLYGON Z ((252.81 501.09 0, 280.83 524.28 0, 309.51 501.69 0, 281.5 478.51 0, 252.81 501.09 0))",0.7237064854922469
39,AOI_2_Vegas_img5979,6,"POLYGON ((195.56 502.36 0,224.14 524.85 0,252.81 501.09 0,224.23 478.61 0,195.56 502.36 0))","POLYGON ((-115.161324596999975 36.170816319000039 0,-115.16124717 36.170880458000056 0,-115.161170003999985 36.170819754000036 0,-115.16124743099999 36.170755614000029 0,-115.161324596999975 36.170816319000039 0))","POLYGON Z ((195.56 502.36 0, 224.14 524.85 0, 252.81 501.09 0, 224.23 478.61 0, 195.56 502.36 0))",0.8041912367055439
40,AOI_2_Vegas_img5979,7,"POLYGON ((167.09 478.51 0,140.74 499.01 0,169.21 522.86 0,195.56 502.36 0,167.09 478.51 0))","POLYGON ((-115.161401446999946 36.170880713000031 0,-115.161324596999975 36.170816319000039 0,-115.161395742999957 36.170760987000051 0,-115.161472592999985 36.170825381000043 0,-115.161401446999946 36.170880713000031 0))","POLYGON Z ((167.09 478.51 0, 140.74 499.01 0, 169.21 522.86 0, 195.56 502.36 0, 167.09 478.51 0))",0.8040345991669146
41,AOI_2_Vegas_img5979,8,"POLYGON ((275.65 116.75 0,275.65 121.9 0,285.77 121.9 0,285.77 116.75 0,275.65 116.75 0))","POLYGON ((-115.161108343999956 36.171857469000031 0,-115.16108101 36.171857469000031 0,-115.16108101 36.171843558000035 0,-115.161108343999956 36.171843558000035 0,-115.161108343999956 36.171857469000031 0))","POLYGON Z ((275.65 116.75 0, 275.65 121.9 0, 285.77 121.9 0, 285.77 116.75 0, 275.65 116.75 0))",0.0
42,AOI_5_Khartoum_img130,1,"POLYGON ((227.83 650.0 0,249.16 650.0 0,248.72 647.08 0,227.83 650.0 0))","POLYGON ((32.505758537123519 15.519076199937246 0,32.505814932000142 15.519084092000131 0,32.505816121577858 15.519076199937246 0,32.505758537123519 15.519076199937246 0))","POLYGON Z ((227.83 650 0, 249.16 650 0, 248.72 647.08 0, 227.83 650 0))",0.0
43,AOI_5_Khartoum_img130,2,"POLYGON ((312.89 643.21 0,262.19 649.94 0,262.2 650.0 0,313.86 650.0 0,312.89 643.21 0))","POLYGON ((32.505988199000058 15.519094523000126 0,32.505990818706096 15.519076199937246 0,32.505851346163126 15.519076199937246 0,32.505851324000062 15.519076354999989 0,32.505988199000058 15.519094523000126 0))","POLYGON Z ((312.89 643.21 0, 262.19 649.9400000000001 0, 262.2 650 0, 313.86 650 0, 312.89 643.21 0))",0.0
44,AOI_5_Khartoum_img130,3,"POLYGON ((643.01 650.0 0,650 650 0,650.0 648.87 0,643.01 650.0 0))","POLYGON ((32.506879519596467 15.519076199937246 0,32.506898400015778 15.519079244935215 0,32.506898400015778 15.519076199937246 0,32.506879519596467 15.519076199937246 0))","POLYGON Z ((643.01 650 0, 650 650 0, 650 648.87 0, 643.01 650 0))",0.0
45,AOI_5_Khartoum_img130,4,"POLYGON ((418.81 650.0 0,455.82 650.0 0,453.12 627.27 0,416.59 631.3 0,418.81 650.0 0))","POLYGON ((32.506274185670868 15.519076199937246 0,32.506268188000114 15.519126688000076 0,32.506366825000072 15.519137566999989 0,32.506374114377337 15.519076199937246 0,32.506274185670868 15.519076199937246 0))","POLYGON Z ((418.81 650 0, 455.82 650 0, 453.12 627.27 0, 416.59 631.3 0, 418.81 650 0))",0.7108285706265539
46,AOI_5_Khartoum_img130,5,"POLYGON ((458.28 650.0 0,478.05 650.0 0,474.38 623.6 0,454.96 626.1 0,458.28 650.0 0))","POLYGON ((32.50638075850712 15.519076199937246 0,32.506371795000057 15.519140718000129 0,32.506424224000078 15.519147480000075 0,32.506434126255328 15.519076199937246 0,32.50638075850712 15.519076199937246 0))","POLYGON Z ((458.28 650 0, 478.05 650 0, 474.38 623.6 0, 454.96 626.1 0, 458.28 650 0))",0.0
47,AOI_5_Khartoum_img130,6,"POLYGON ((490.78 650.0 0,541.71 650.0 0,537.3 614.94 0,487.11 620.8 0,490.78 650.0 0))","POLYGON ((32.506468518218028 15.519076199937246 0,32.506458602000066 15.51915502900005 0,32.506594120000038 15.519170856000112 0,32.506606027267551 15.519076199937246 0,32.506468518218028 15.519076199937246 0))","POLYGON Z ((490.78 650 0, 541.71 650 0, 537.3 614.9400000000001 0, 487.11 620.8 0, 490.78 650 0))",0.7094316341074808
48,AOI_5_Khartoum_img130,7,"POLYGON ((326.56 650.0 0,384.12 650.0 0,379.49 614.09 0,322.8 620.87 0,326.56 650.0 0))","POLYGON ((32.506025099951302 15.519076199937246 0,32.506014961000055 15.519154845000038 0,32.50616802600009 15.519173167000076 0,32.506180527906395 15.519076199937246 0,32.506025099951302 15.519076199937246 0))","POLYGON Z ((326.56 650 0, 384.12 650 0, 379.49 614.09 0, 322.8 620.87 0, 326.56 650 0))",0.0
49,AOI_5_Khartoum_img130,8,"POLYGON ((442.51 624.52 0,440.78 607.0 0,417.15 609.17 0,418.87 626.68 0,442.51 624.52 0))","POLYGON ((32.50633817300006 15.519145002000103 0,32.506274356000112 15.519139162000108 0,32.506269695000078 15.519186450000133 0,32.506333512000062 15.519192290000076 0,32.50633817300006 15.519145002000103 0))","POLYGON Z ((442.51 624.52 0, 440.78 607 0, 417.15 609.17 0, 418.87 626.6799999999999 0, 442.51 624.52 0))",0.0
50,AOI_5_Khartoum_img130,9,"POLYGON ((475.15 619.54 0,473.4 603.7 0,449.89 606.11 0,451.65 621.96 0,475.15 619.54 0))","POLYGON ((32.506426312000038 15.519158439 0,32.506362851000084 15.519151912000039 0,32.506358111000083 15.519194694000131 0,32.5064215720001 15.519201222000042 0,32.506426312000038 15.519158439 0))","POLYGON Z ((475.15 619.54 0, 473.4 603.7 0, 449.89 606.11 0, 451.65 621.96 0, 475.15 619.54 0))",0.0
51,AOI_5_Khartoum_img130,10,"POLYGON ((583.78 589.25 0,552.38 592.37 0,553.71 604.81 0,546.36 605.54 0,550.93 648.29 0,601.2 643.29 0,596.62 600.54 0,585.11 601.68 0,583.78 589.25 0))","POLYGON ((32.50671960800004 15.519240220000098 0,32.506723203000028 15.519206654000085 0,32.506754276000073 15.519209743000019 0,32.506766635000055 15.519094320000015 0,32.506630920000092 15.519080828000074 0,32.506618560000042 15.51919625200002 0,32.506638412000015 15.519198225000121 0,32.506634818000059 15.51923179000004 0,32.50671960800004 15.519240220000098 0))","POLYGON Z ((583.78 589.25 0, 552.38 592.37 0, 553.71 604.8099999999999 0, 546.36 605.54 0, 550.9299999999999 648.29 0, 601.2 643.29 0, 596.62 600.54 0, 585.11 601.6799999999999 0, 583.78 589.25 0))",0.6462022646967056
52,AOI_5_Khartoum_img130,11,"POLYGON ((530.4 604.28 0,528.57 585.69 0,495.12 588.74 0,496.95 607.33 0,530.4 604.28 0))","POLYGON ((32.506575484000088 15.519199648 0,32.506485166000076 15.519191403000089 0,32.506480231000111 15.519241596 0,32.506570549000052 15.519249840000123 0,32.506575484000088 15.519199648 0))","POLYGON Z ((530.4 604.28 0, 528.5700000000001 585.6900000000001 0, 495.12 588.74 0, 496.95 607.33 0, 530.4 604.28 0))",0.0
53,AOI_5_Khartoum_img130,12,"POLYGON ((635.8 608.73 0,631.73 574.81 0,599.78 578.38 0,603.85 612.3 0,635.8 608.73 0))","POLYGON ((32.506860072000073 15.519187620000071 0,32.50677379400004 15.519178001000077 0,32.506762797000128 15.519269582000108 0,32.506849075000034 15.519279201000115 0,32.506860072000073 15.519187620000071 0))","POLYGON Z ((635.8 608.73 0, 631.73 574.8099999999999 0, 599.78 578.38 0, 603.85 612.3 0, 635.8 608.73 0))",0.0
54,AOI_5_Khartoum_img130,13,"POLYGON ((650.0 595.78 0,650.0 557.43 0,642.68 558.7 0,649.16 595.92 0,650.0 595.78 0))","POLYGON ((32.506898400015778 15.519222597241322 0,32.506896142000123 15.519222204000119 0,32.506878642000046 15.519322704999988 0,32.506898400015778 15.519326145280065 0,32.506898400015778 15.519222597241322 0))","POLYGON Z ((650 595.78 0, 650 557.4299999999999 0, 642.6799999999999 558.7 0, 649.16 595.92 0, 650 595.78 0))",0.0
55,AOI_5_Khartoum_img130,14,"POLYGON ((6.07 512.42 0,0.0 513.15 0,0.0 590.42 0,20.58 587.96 0,16.35 555.14 0,11.64 555.7 0,6.07 512.42 0))","POLYGON ((32.505159779000067 15.519447660000099 0,32.505174821000054 15.519330802000029 0,32.505187548000066 15.519332323000066 0,32.50519895700009 15.51924369500005 0,32.505143400015463 15.519237054876516 0,32.505143400015463 15.51944570258228 0,32.505159779000067 15.519447660000099 0))","POLYGON Z ((6.07 512.42 0, 0 513.15 0, 0 590.42 0, 20.58 587.96 0, 16.35 555.14 0, 11.64 555.7 0, 6.07 512.42 0))",0.5195114141803822
56,AOI_5_Khartoum_img130,15,"POLYGON ((256.52 548.23 0,244.99 476.11 0,194.36 483.63 0,205.9 555.75 0,256.52 548.23 0))","POLYGON ((32.505836013000113 15.519350967000058 0,32.50569933000002 15.519330667000075 0,32.5056681780001 15.519525411000048 0,32.505804860000062 15.519545711000083 0,32.505836013000113 15.519350967000058 0))","POLYGON Z ((256.52 548.23 0, 244.99 476.11 0, 194.36 483.63 0, 205.9 555.75 0, 256.52 548.23 0))",0.0
57,AOI_5_Khartoum_img130,16,"POLYGON ((189.65 471.87 0,188.32 464.46 0,177.51 466.28 0,178.84 473.69 0,189.65 471.87 0))","POLYGON ((32.505655466000043 15.51955714100014 0,32.505626278000094 15.519552250000107 0,32.505622667000047 15.519572256000112 0,32.505651856000036 15.519577147000042 0,32.505655466000043 15.51955714100014 0))","POLYGON Z ((189.65 471.87 0, 188.32 464.46 0, 177.51 466.28 0, 178.84 473.69 0, 189.65 471.87 0))",0.0
58,AOI_5_Khartoum_img130,17,"POLYGON ((349.99 452.4 0,322.36 455.52 0,315.73 456.26 0,319.34 486.01 0,325.97 485.26 0,329.93 517.92 0,356.44 514.93 0,355.96 510.98 0,361.44 507.28 0,363.38 500.15 0,369.66 493.43 0,381.42 492.11 0,379.85 479.2 0,377.05 456.12 0,350.8 459.08 0,349.99 452.4 0))","POLYGON ((32.506088364000071 15.519609710000038 0,32.506090550000117 15.519591687000117 0,32.506161441000053 15.519599671000012 0,32.506168998000106 15.519537372000057 0,32.50617322800008 15.519502507000052 0,32.506141491000044 15.519498933000069 0,32.506124523000061 15.51948079400014 0,32.506119294000094 15.519461557000142 0,32.50610448500003 15.519451556000137 0,32.506105781000052 15.519440877000017 0,32.506034205000056 15.519432816000077 0,32.506023509000023 15.519520987000019 0,32.50600561100002 15.519518971000016 0,32.505995867000038 15.519599293000095 0,32.506013766000038 15.519601308000082 0,32.506088364000071 15.519609710000038 0))","POLYGON Z ((349.99 452.4 0, 322.36 455.52 0, 315.73 456.26 0, 319.34 486.01 0, 325.97 485.26 0, 329.93 517.92 0, 356.44 514.9299999999999 0, 355.96 510.98 0, 361.44 507.28 0, 363.38 500.15 0, 369.66 493.43 0, 381.42 492.11 0, 379.85 479.2 0, 377.05 456.12 0, 350.8 459.08 0, 349.99 452.4 0))",0.7140800811700151
59,AOI_5_Khartoum_img130,18,"POLYGON ((542.01 498.92 0,539.74 481.49 0,561.16 478.9 0,559.02 462.53 0,574.52 460.66 0,570.66 431.06 0,505.43 438.95 0,509.29 468.54 0,511.42 484.92 0,513.69 502.35 0,542.01 498.92 0))","POLYGON ((32.506606821000069 15.519484105000119 0,32.506530364000056 15.519474859000107 0,32.506524233000071 15.519521927000069 0,32.506518475000099 15.519566130000126 0,32.506508068000088 15.519646031000079 0,32.506684188000065 15.519667330000088 0,32.506694596000074 15.51958742800009 0,32.506652761000048 15.51958237 0,32.506658519000048 15.519538166000141 0,32.506600689000088 15.519531173000068 0,32.506606821000069 15.519484105000119 0))","POLYGON Z ((542.01 498.92 0, 539.74 481.49 0, 561.16 478.9 0, 559.02 462.53 0, 574.52 460.66 0, 570.66 431.06 0, 505.43 438.95 0, 509.29 468.54 0, 511.42 484.92 0, 513.6900000000001 502.35 0, 542.01 498.92 0))",0.7472064817382343
60,AOI_5_Khartoum_img130,19,"POLYGON ((635.87 428.05 0,597.26 432.94 0,603.07 478.73 0,612.27 477.56 0,613.95 490.85 0,650.0 486.28 0,650.0 435.45 0,637.02 437.1 0,635.87 428.05 0))","POLYGON ((32.506860244000045 15.519675476000085 0,32.50686334400006 15.519651031 0,32.506898400015778 15.519655477098608 0,32.506898400015778 15.519518250458857 0,32.50680106900009 15.519505906000139 0,32.506796519000027 15.51954177800013 0,32.506771678000071 15.519538627000079 0,32.506755999000092 15.519662255000057 0,32.506860244000045 15.519675476000085 0))","POLYGON Z ((635.87 428.05 0, 597.26 432.94 0, 603.0700000000001 478.73 0, 612.27 477.56 0, 613.95 490.85 0, 650 486.28 0, 650 435.45 0, 637.02 437.1 0, 635.87 428.05 0))",0.36838398028116426
61,AOI_5_Khartoum_img130,20,"POLYGON ((80.25 471.74 0,94.85 468.52 0,89.04 401.34 0,43.87 407.8 0,45.79 430.01 0,37.5 432.43 0,38.17 440.48 0,38.34 442.57 0,32.45 443.24 0,35.83 482.23 0,80.25 471.74 0))","POLYGON ((32.505360085000106 15.519557511000096 0,32.505240131000043 15.519529176000061 0,32.505231025000043 15.519634458000095 0,32.505246912000068 15.519636268000102 0,32.505246446000093 15.519641899000073 0,32.505244645000097 15.519663649000037 0,32.505267034000084 15.519670175000041 0,32.505261848000075 15.519730142000064 0,32.505383816000069 15.519747569000119 0,32.505399503000049 15.519566190000106 0,32.505360085000106 15.519557511000096 0))","POLYGON Z ((80.25 471.74 0, 94.84999999999999 468.52 0, 89.04000000000001 401.34 0, 43.87 407.8 0, 45.79 430.01 0, 37.5 432.43 0, 38.17 440.48 0, 38.34 442.57 0, 32.45 443.24 0, 35.83 482.23 0, 80.25 471.74 0))",0.5017826829568274
62,AOI_5_Khartoum_img130,21,"POLYGON ((132.81 467.69 0,173.49 462.16 0,164.51 400.84 0,123.83 406.37 0,127.43 430.92 0,112.19 432.99 0,117.57 469.76 0,132.81 467.69 0))","POLYGON ((32.505501987000066 15.519568432000098 0,32.505460846000069 15.519562839000109 0,32.505446308000067 15.519662129000029 0,32.505487449000029 15.51966772200017 0,32.505477743000057 15.519734009000111 0,32.505587570000053 15.519748938000138 0,32.505611813000044 15.519583361000112 0,32.505501987000066 15.519568432000098 0))","POLYGON Z ((132.81 467.69 0, 173.49 462.16 0, 164.51 400.84 0, 123.83 406.37 0, 127.43 430.92 0, 112.19 432.99 0, 117.57 469.76 0, 132.81 467.69 0))",0.5458645466491461
63,AOI_5_Khartoum_img130,22,"POLYGON ((370.52 437.32 0,364.0 384.91 0,310.74 391.06 0,317.26 443.47 0,370.52 437.32 0))","POLYGON ((32.506143798000089 15.519650447000032 0,32.506000001000096 15.519633844000044 0,32.505982405000069 15.519775331000124 0,32.506126201000065 15.519791934000125 0,32.506143798000089 15.519650447000032 0))","POLYGON Z ((370.52 437.32 0, 364 384.91 0, 310.74 391.06 0, 317.26 443.47 0, 370.52 437.32 0))",0.5367048681832752
64,AOI_5_Khartoum_img130,23,"POLYGON ((261.49 380.06 0,237.68 382.58 0,245.33 449.77 0,269.15 447.26 0,279.22 446.19 0,302.49 443.73 0,297.35 398.65 0,274.09 401.11 0,272.91 390.79 0,262.84 391.85 0,261.49 380.06 0))","POLYGON ((32.505849435000115 15.519805033000106 0,32.505853062000035 15.519773194000052 0,32.50588025600009 15.519776069999981 0,32.505883431000015 15.51974819800011 0,32.505946246000086 15.519754841000102 0,32.505960110000039 15.519633128000127 0,32.505897295000068 15.519626485000085 0,32.505870100000024 15.519623610000044 0,32.505805796000061 15.519616809000123 0,32.505785130000099 15.519798233000087 0,32.505849435000115 15.519805033000106 0))","POLYGON Z ((261.49 380.06 0, 237.68 382.58 0, 245.33 449.77 0, 269.15 447.26 0, 279.22 446.19 0, 302.49 443.73 0, 297.35 398.65 0, 274.09 401.11 0, 272.91 390.79 0, 262.84 391.85 0, 261.49 380.06 0))",0.7172596426969207
65,AOI_5_Khartoum_img130,24,"POLYGON ((394.93 361.36 0,373.1 363.72 0,375.22 381.99 0,380.76 429.63 0,439.05 423.34 0,433.51 375.7 0,397.06 379.63 0,394.93 361.36 0))","POLYGON ((32.506209721000104 15.519855531000118 0,32.506215456000085 15.519806197000017 0,32.506313871000032 15.519816818000089 0,32.506328823000054 15.519688192000075 0,32.506171456000047 15.519671209 0,32.506156505000028 15.519799836000042 0,32.506150770000083 15.519849169 0,32.506209721000104 15.519855531000118 0))","POLYGON Z ((394.93 361.36 0, 373.1 363.72 0, 375.22 381.99 0, 380.76 429.63 0, 439.05 423.34 0, 433.51 375.7 0, 397.06 379.63 0, 394.93 361.36 0))",0.8457456718473334
66,AOI_5_Khartoum_img130,25,"POLYGON ((615.41 384.53 0,642.29 381.13 0,637.93 346.68 0,589.11 352.84 0,593.31 387.32 0,605.54 385.77 0,607.15 396.54 0,616.77 395.32 0,615.41 384.53 0))","POLYGON ((32.50680500900009 15.519792975000062 0,32.506808691000089 15.519763831000091 0,32.506782697000141 15.519760547000097 0,32.506778369000081 15.519789608000043 0,32.506745346000095 15.519785436000083 0,32.506734001000055 15.51987851900004 0,32.506865823000069 15.51989517600002 0,32.506877577000076 15.519802144000078 0,32.50680500900009 15.519792975000062 0))","POLYGON Z ((615.41 384.53 0, 642.29 381.13 0, 637.9299999999999 346.68 0, 589.11 352.84 0, 593.3099999999999 387.32 0, 605.54 385.77 0, 607.15 396.54 0, 616.77 395.32 0, 615.41 384.53 0))",0.4877430780592595
67,AOI_5_Khartoum_img130,26,"POLYGON ((170.36 359.91 0,168.94 341.85 0,151.6 343.11 0,153.02 361.17 0,170.36 359.91 0))","POLYGON ((32.505603359000062 15.519859452000093 0,32.505556551000069 15.519856048000058 0,32.505552733000108 15.519904797000112 0,32.505599540000041 15.519908201000147 0,32.505603359000062 15.519859452000093 0))","POLYGON Z ((170.36 359.91 0, 168.94 341.85 0, 151.6 343.11 0, 153.02 361.17 0, 170.36 359.91 0))",0.0
68,AOI_5_Khartoum_img130,27,"POLYGON ((444.63 367.06 0,440.37 339.53 0,406.47 344.41 0,410.74 371.93 0,444.63 367.06 0))","POLYGON ((32.506343906000048 15.519840146000034 0,32.506252399000068 15.519826978000095 0,32.506240881000032 15.519901289000126 0,32.506332388000047 15.519914457000104 0,32.506343906000048 15.519840146000034 0))","POLYGON Z ((444.63 367.06 0, 440.37 339.53 0, 406.47 344.41 0, 410.74 371.93 0, 444.63 367.06 0))",0.0
69,AOI_5_Khartoum_img130,28,"POLYGON ((402.74 319.57 0,400.09 303.91 0,358.28 310.48 0,360.93 326.14 0,402.74 319.57 0))","POLYGON ((32.506230807000101 15.519968372000044 0,32.506117909000096 15.51995062400009 0,32.506110751000037 15.519992894000076 0,32.506223649000077 15.520010643000033 0,32.506230807000101 15.519968372000044 0))","POLYGON Z ((402.74 319.57 0, 400.09 303.91 0, 358.28 310.48 0, 360.93 326.14 0, 402.74 319.57 0))",0.0
70,AOI_5_Khartoum_img130,29,"POLYGON ((144.43 341.39 0,136.8 294.96 0,83.46 303.11 0,91.09 349.53 0,104.53 347.48 0,108.86 373.86 0,148.77 367.77 0,144.43 341.39 0))","POLYGON ((32.505533371000098 15.519909450000027 0,32.505545081000037 15.519838228000095 0,32.505437334000092 15.519821781000157 0,32.505425625000086 15.519893003000062 0,32.505389337000054 15.519887465000071 0,32.505368729000061 15.520012809000034 0,32.50551276300007 15.520034795000146 0,32.505533371000098 15.519909450000027 0))","POLYGON Z ((144.43 341.39 0, 136.8 294.96 0, 83.45999999999999 303.11 0, 91.09 349.53 0, 104.53 347.48 0, 108.86 373.86 0, 148.77 367.77 0, 144.43 341.39 0))",0.6121494007641477
71,AOI_5_Khartoum_img130,30,"POLYGON ((190.87 284.89 0,149.74 290.13 0,156.15 336.85 0,197.28 331.61 0,196.75 327.75 0,214.44 325.5 0,209.16 286.96 0,191.46 289.21 0,190.87 284.89 0))","POLYGON ((32.50565874600003 15.520061991000066 0,32.505660346000056 15.520050322000102 0,32.505708121000097 15.52005640699999 0,32.505722397000092 15.519952349000041 0,32.505674621000033 15.519946265000016 0,32.505676049000087 15.519935860000052 0,32.505565005000037 15.519921718000074 0,32.505547702000051 15.520047848000097 0,32.50565874600003 15.520061991000066 0))","POLYGON Z ((190.87 284.89 0, 149.74 290.13 0, 156.15 336.85 0, 197.28 331.61 0, 196.75 327.75 0, 214.44 325.5 0, 209.16 286.96 0, 191.46 289.21 0, 190.87 284.89 0))",0.9217234816132825
72,AOI_5_Khartoum_img130,31,"POLYGON ((573.35 333.62 0,566.51 280.23 0,523.85 285.69 0,525.33 297.93 0,509.84 315.27 0,511.36 327.11 0,505.23 327.9 0,507.05 342.11 0,573.35 333.62 0))","POLYGON ((32.506691434000068 15.519930429000089 0,32.506512441000069 15.519907500000095 0,32.506507525000103 15.519945874000053 0,32.506524075000058 15.519947994000049 0,32.506519980000107 15.519979965000118 0,32.50656179800005 15.520026781000116 0,32.506557802000046 15.520059834000067 0,32.506672968000018 15.520074587000133 0,32.506691434000068 15.519930429000089 0))","POLYGON Z ((573.35 333.62 0, 566.51 280.23 0, 523.85 285.69 0, 525.33 297.93 0, 509.84 315.27 0, 511.36 327.11 0, 505.23 327.9 0, 507.05 342.11 0, 573.35 333.62 0))",0.0
73,AOI_5_Khartoum_img130,32,"POLYGON ((627.75 277.82 0,579.11 283.75 0,585.98 340.15 0,634.66 334.51 0,650.0 332.88 0,650.0 321.25 0,648.13 305.87 0,631.42 307.9 0,627.75 277.82 0))","POLYGON ((32.506838327000011 15.520081076000057 0,32.506848226000052 15.519999859000032 0,32.506893339000037 15.520005357000148 0,32.506898400015778 15.519963832860016 0,32.506898400015778 15.519932410483392 0,32.506856981000034 15.519928023000064 0,32.506725553000059 15.519912783000056 0,32.506706994000055 15.520065069000077 0,32.506838327000011 15.520081076000057 0))","POLYGON Z ((627.75 277.82 0, 579.11 283.75 0, 585.98 340.15 0, 634.66 334.51 0, 650 332.88 0, 650 321.25 0, 648.13 305.87 0, 631.42 307.9 0, 627.75 277.82 0))",0.16814659189473705
74,AOI_5_Khartoum_img130,33,"POLYGON ((154.0 284.41 0,152.43 274.16 0,142.92 275.52 0,144.5 285.77 0,154.0 284.41 0))","POLYGON ((32.505559210000058 15.520063283000116 0,32.50553354000008 15.520059619000042 0,32.505529283000058 15.520087307000079 0,32.505554952000104 15.520090971000101 0,32.505559210000058 15.520063283000116 0))","POLYGON Z ((154 284.41 0, 152.43 274.16 0, 142.92 275.52 0, 144.5 285.77 0, 154 284.41 0))",0.0
75,AOI_5_Khartoum_img130,34,"POLYGON ((262.02 328.0 0,266.82 325.96 0,270.64 321.76 0,273.15 316.68 0,274.01 311.97 0,284.03 310.65 0,279.78 280.73 0,278.58 272.27 0,254.56 275.43 0,255.76 283.89 0,234.62 286.67 0,224.83 287.96 0,233.52 349.26 0,243.31 347.97 0,243.74 350.97 0,264.88 348.19 0,262.02 328.0 0))","POLYGON ((32.505850841000075 15.519945601000106 0,32.505858574000072 15.519891097000114 0,32.505801490000074 15.519883579000142 0,32.505800342000036 15.51989167000003 0,32.505773908000059 15.519888189000076 0,32.505750429000038 15.520053697000119 0,32.505776862000076 15.520057178000096 0,32.505833946000088 15.520064697000061 0,32.505830705000072 15.520087541000127 0,32.505895564000106 15.520096084000064 0,32.505898806000054 15.520073239000094 0,32.505910269000076 15.519992436000088 0,32.505883218000086 15.519988873000155 0,32.505880915000091 15.519976176000061 0,32.505874141000056 15.51996243500013 0,32.505863802000114 15.519951099000068 0,32.505850841000075 15.519945601000106 0))","POLYGON Z ((262.02 328 0, 266.82 325.96 0, 270.64 321.76 0, 273.15 316.68 0, 274.01 311.97 0, 284.03 310.65 0, 279.78 280.73 0, 278.58 272.27 0, 254.56 275.43 0, 255.76 283.89 0, 234.62 286.67 0, 224.83 287.96 0, 233.52 349.26 0, 243.31 347.97 0, 243.74 350.97 0, 264.88 348.19 0, 262.02 328 0))",0.7678532834558965
76,AOI_5_Khartoum_img130,35,"POLYGON ((214.01 276.98 0,212.29 265.18 0,173.87 270.37 0,175.58 282.17 0,214.01 276.98 0))","POLYGON ((32.505721224000069 15.520083344000117 0,32.505617475000058 15.520069339000051 0,32.505612842000104 15.52010120700011 0,32.505716591000116 15.520115212000112 0,32.505721224000069 15.520083344000117 0))","POLYGON Z ((214.01 276.98 0, 212.29 265.18 0, 173.87 270.37 0, 175.58 282.17 0, 214.01 276.98 0))",0.0
